Year,State,type,production,Avg,Measures,Materials,Chemical,Value
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(CAPTAN = 81301),FUNGICIDE,8.00 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(COPPER CHLORIDE HYD. = 23501),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(COPPER HYDROXIDE = 23401),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(CYFLUFENAMID = 555550),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(CYPRODINIL = 288202),FUNGICIDE,2.10 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(DIFENOCONAZOLE = 128847),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(DODINE = 44301),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(FENHEXAMID = 90209),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(FLUDIOXONIL = 71503),FUNGICIDE,2.10 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(FLUTOLANIL = 128975),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(FLUXAPYROXAD = 138009),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(FOSETYL-AL = 123301),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(ISOFETAMID = 270000),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(MEFENOXAM = 113502),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(MONO-POTASSIUM SALT = 76416),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(MYCLOBUTANIL = 128857),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(PENTHIOPYRAD = 90112),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(PYRACLOSTROBIN = 99100),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(PYRIMETHANIL = 288201),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(SULFUR = 77501),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(TETRACONAZOLE = 120603),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(THIOPHANATE-METHYL = 102001),FUNGICIDE,3.60 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(THIRAM = 79801),FUNGICIDE,5.00 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(TRIFLUMIZOLE = 128879),FUNGICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,"(2,4-D",HERBICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,"(2,4-D",HERBICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(GLYPHOSATE POT. SALT = 103613),HERBICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(PARAQUAT = 61601),HERBICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(ABAMECTIN = 122804),INSECTICIDE,4.10 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(ACETAMIPRID = 99050),INSECTICIDE,1.30 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(BIFENAZATE = 586),INSECTICIDE,4.70 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(BIFENTHRIN = 128825),INSECTICIDE,1.50 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(CHLORANTRANILIPROLE = 90100),INSECTICIDE,1.20 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(CYANTRANILIPROLE = 90098),INSECTICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(CYFLUMETOFEN = 138831),INSECTICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(CYPERMETHRIN = 109702),INSECTICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(FENPYROXIMATE = 129131),INSECTICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(HEXYTHIAZOX = 128849),INSECTICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(IMIDACLOPRID = 129099),INSECTICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(MALATHION = 57701),INSECTICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(METHOXYFENOZIDE = 121027),INSECTICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(NALED = 34401),INSECTICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(NOVALURON = 124002),INSECTICIDE,3.20 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(SPINETORAM = 110007),INSECTICIDE,1.80 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(SPIROMESIFEN = 24875),INSECTICIDE,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(THIAMETHOXAM = 60109),INSECTICIDE,1.80 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(ACIBENZOLAR-S-METHYL = 61402),OTHER,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(ALKYL. DIM. BENZ. AM = 69105),OTHER,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(CHLOROPICRIN = 81501),OTHER,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(DECYLDIMETHYLOCTYL = 69165),OTHER,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(DICHLOROPROPENE = 29001),OTHER,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(DIDECYL DIM. AMMON. = 69166),OTHER,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(DIMETHYLDIOCTYL = 69149),OTHER,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(FLUTRIAFOL = 128940),OTHER,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(HYDROGEN PEROXIDE = 595),OTHER,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(PEROXYACETIC ACID = 63201),OTHER,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER,(REYNOUTRIA SACHALINE = 55809),OTHER,(D)
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER, ,(NITROGEN),28.70 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER, ,(PHOSPHATE),18.60 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER, ,(POTASH),25.20 
2019,FLORIDA,BEARING,APPLICATIONS  , AVG,MEASURED IN NUMBER, ,(SULFUR),(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(AZOXYSTROBIN = 128810),FUNGICIDE,29.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(CAPTAN = 81301),FUNGICIDE,88.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(COPPER CHLORIDE HYD. = 23501),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(COPPER HYDROXIDE = 23401),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(CYFLUFENAMID = 555550),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(CYPRODINIL = 288202),FUNGICIDE,64.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(DIFENOCONAZOLE = 128847),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(DODINE = 44301),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(FENHEXAMID = 90209),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(FLUDIOXONIL = 71503),FUNGICIDE,64.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(FLUTOLANIL = 128975),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(FLUXAPYROXAD = 138009),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(FOSETYL-AL = 123301),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(ISOFETAMID = 270000),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(MEFENOXAM = 113502),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(MONO-POTASSIUM SALT = 76416),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(MYCLOBUTANIL = 128857),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(PENTHIOPYRAD = 90112),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(PYRACLOSTROBIN = 99100),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(PYRIMETHANIL = 288201),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(SULFUR = 77501),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(TETRACONAZOLE = 120603),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(THIOPHANATE-METHYL = 102001),FUNGICIDE,21.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(THIRAM = 79801),FUNGICIDE,54.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),FUNGICIDE,95.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(TRIFLUMIZOLE = 128879),FUNGICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,"(2,4-D",HERBICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,"(2,4-D",HERBICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(GLYPHOSATE POT. SALT = 103613),HERBICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(PARAQUAT = 61601),HERBICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),HERBICIDE,15.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(ABAMECTIN = 122804),INSECTICIDE,18.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(ACETAMIPRID = 99050),INSECTICIDE,13.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(BIFENAZATE = 586),INSECTICIDE,11.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(BIFENTHRIN = 128825),INSECTICIDE,35.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(CHLORANTRANILIPROLE = 90100),INSECTICIDE,16.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(CYANTRANILIPROLE = 90098),INSECTICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(CYFLUMETOFEN = 138831),INSECTICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(CYPERMETHRIN = 109702),INSECTICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(FENPYROXIMATE = 129131),INSECTICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(HEXYTHIAZOX = 128849),INSECTICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(IMIDACLOPRID = 129099),INSECTICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(MALATHION = 57701),INSECTICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(METHOXYFENOZIDE = 121027),INSECTICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(NALED = 34401),INSECTICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(NOVALURON = 124002),INSECTICIDE,46.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(SPINETORAM = 110007),INSECTICIDE,55.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(SPIROMESIFEN = 24875),INSECTICIDE,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(THIAMETHOXAM = 60109),INSECTICIDE,16.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),INSECTICIDE,97.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(ACIBENZOLAR-S-METHYL = 61402),OTHER,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(ALKYL. DIM. BENZ. AM = 69105),OTHER,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(CHLOROPICRIN = 81501),OTHER,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(DECYLDIMETHYLOCTYL = 69165),OTHER,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(DICHLOROPROPENE = 29001),OTHER,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(DIDECYL DIM. AMMON. = 69166),OTHER,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(DIMETHYLDIOCTYL = 69149),OTHER,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(FLUTRIAFOL = 128940),OTHER,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(HYDROGEN PEROXIDE = 595),OTHER,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(PEROXYACETIC ACID = 63201),OTHER,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(REYNOUTRIA SACHALINE = 55809),OTHER,(D)
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),OTHER,17.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING, ,(NITROGEN),83.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING, ,(PHOSPHATE),52.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING, ,(POTASH),91.00 
2019,FLORIDA,BEARING,TREATED  , AVG,MEASURED IN PCT OF AREA BEARING, ,(SULFUR),(D)
2019,FLORIDA,,FRESH MARKET PRODUCTION  ,,MEASURED IN $, ,,(D)
2019,FLORIDA,,FRESH MARKET PRODUCTION, ,MEASURED IN CWT, ,,(D)
2019,FLORIDA,,NOT SOLD PRODUCTION  ,,MEASURED IN CWT, ,,0.00 
2019,FLORIDA,,PROCESSING PRODUCTION  ,,MEASURED IN $, ,,(D)
2019,FLORIDA,,PROCESSING PRODUCTION, ,MEASURED IN CWT, ,,(D)
2019,FLORIDA,,UTILIZED PRODUCTION  ,,MEASURED IN CWT, ,,2020000.00 
2019,OTHER STATES,,FRESH MARKET PRODUCTION  ,,MEASURED IN $, ,,2265910000.00 
2019,OTHER STATES,,FRESH MARKET PRODUCTION, ,MEASURED IN CWT, ,,17530000.00 
2019,OTHER STATES,,PROCESSING PRODUCTION  ,,MEASURED IN $, ,,262610000.00 
2019,OTHER STATES,,PROCESSING PRODUCTION, ,MEASURED IN CWT, ,,4970000.00 
2018,CALIFORNIA,,ACRES HARVESTED  ,,, ,,35300.00 
2018,CALIFORNIA,,ACRES PLANTED  ,,, ,,35300.00 
2018,CALIFORNIA,,PRODUCTION  ,,MEASURED IN $, ,,2086077000.00 
2018,CALIFORNIA,,PRODUCTION  ,,MEASURED IN CWT, ,,23298000.00 
2018,CALIFORNIA,,YIELD  ,,MEASURED IN CWT / ACRE, ,,660.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(AZOXYSTROBIN = 128810),FUNGICIDE,1100.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082),FUNGICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),FUNGICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(BACILLUS PUMILUS = 6485),FUNGICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(BLAD = 30006),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(BORAX DECAHYDRATE = 11102),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(BOSCALID = 128008),FUNGICIDE,1800.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(CAPTAN = 81301),FUNGICIDE,94800.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(COPPER HYDROXIDE = 23401),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(COPPER OCTANOATE = 23306),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(CYFLUFENAMID = 555550),FUNGICIDE,100.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(CYPRODINIL = 288202),FUNGICIDE,4900.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(DIFENOCONAZOLE = 128847),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(FENHEXAMID = 90209),FUNGICIDE,3100.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(FLUDIOXONIL = 71503),FUNGICIDE,3300.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(FLUOPYRAM = 80302),FUNGICIDE,1600.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(FLUXAPYROXAD = 138009),FUNGICIDE,1100.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(FOSETYL-AL = 123301),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(IPRODIONE = 109801),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(ISOFETAMID = 270000),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(MEFENOXAM = 113502),FUNGICIDE,2000.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(MYCLOBUTANIL = 128857),FUNGICIDE,1100.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(PENTHIOPYRAD = 90112),FUNGICIDE,2900.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(POLYOXIN D ZINC SALT = 230000),FUNGICIDE,300.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(POTASSIUM BICARBON. = 73508),FUNGICIDE,15200.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(PROPICONAZOLE = 122101),FUNGICIDE,1000.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(PYRACLOSTROBIN = 99100),FUNGICIDE,2300.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(PYRIMETHANIL = 288201),FUNGICIDE,2800.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(QUINOLINE = 55459),FUNGICIDE,900.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(STREPTOMYCES LYDICUS = 6327),FUNGICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(SULFUR = 77501),FUNGICIDE,298200.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(TETRACONAZOLE = 120603),FUNGICIDE,400.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(THIOPHANATE-METHYL = 102001),FUNGICIDE,1100.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(THIRAM = 79801),FUNGICIDE,20100.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(TOTAL),FUNGICIDE,466900.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(TRIFLOXYSTROBIN = 129112),FUNGICIDE,2000.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(TRIFLUMIZOLE = 128879),FUNGICIDE,1900.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(FLUMIOXAZIN = 129034),HERBICIDE,100.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(GLYPHOSATE POT. SALT = 103613),HERBICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(NAPROPAMIDE = 103001),HERBICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(OXYFLUORFEN = 111601),HERBICIDE,800.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(PENDIMETHALIN = 108501),HERBICIDE,2700.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(SULFENTRAZONE = 129081),HERBICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(TOTAL),HERBICIDE,7200.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(ABAMECTIN = 122804),INSECTICIDE,200.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(ACEQUINOCYL = 6329),INSECTICIDE,1400.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(ACETAMIPRID = 99050),INSECTICIDE,1200.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(AZADIRACHTIN = 121701),INSECTICIDE,600.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(BIFENAZATE = 586),INSECTICIDE,5100.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(BIFENTHRIN = 128825),INSECTICIDE,1100.00 
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(BT KURSTAK ABTS-1857 = 6523),INSECTICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS  ,,MEASURED IN LB,(BT KURSTAKI SA-11 = 6519),INSECTICIDE,(NA)
